Time,Regime
2025-03-17 01:17:09.292197057 +0530 IST,0
2025-03-17 01:17:10.292200643 +0530 IST,0
2025-03-17 01:17:11.29234166 +0530 IST,0
2025-03-17 01:17:12.292443403 +0530 IST,0
2025-03-17 01:17:13.292304505 +0530 IST,0
2025-03-17 01:17:14.292338298 +0530 IST,0
2025-03-17 01:17:15.292064193 +0530 IST,0
2025-03-17 01:17:16.292479784 +0530 IST,0
2025-03-17 01:17:17.292177032 +0530 IST,0
2025-03-17 01:17:18.292667405 +0530 IST,0
2025-03-17 01:17:19.292290588 +0530 IST,0
2025-03-17 01:17:20.29246162 +0530 IST,0
2025-03-17 01:17:21.29220113 +0530 IST,0
2025-03-17 01:17:22.292286762 +0530 IST,0
2025-03-17 01:17:23.292674713 +0530 IST,0
2025-03-17 01:17:24.2923248 +0530 IST,0
2025-03-17 01:17:25.29241891 +0530 IST,0
2025-03-17 01:17:26.292227908 +0530 IST,0
2025-03-17 01:17:27.292137281 +0530 IST,0
2025-03-17 01:17:28.292638856 +0530 IST,0
2025-03-17 01:17:29.29242614 +0530 IST,0
2025-03-17 01:17:30.292089472 +0530 IST,0
2025-03-17 01:17:31.29244377 +0530 IST,0
2025-03-17 01:17:32.292333154 +0530 IST,0
2025-03-17 01:17:33.292030308 +0530 IST,0
2025-03-17 01:17:34.292250399 +0530 IST,0
2025-03-17 01:17:35.292131883 +0530 IST,0
2025-03-17 01:17:36.29221441 +0530 IST,0
2025-03-17 01:17:37.292287996 +0530 IST,0
2025-03-17 01:17:38.292225498 +0530 IST,0
2025-03-17 01:17:39.292614897 +0530 IST,0
2025-03-17 01:17:40.292452027 +0530 IST,0
2025-03-17 01:17:41.292580892 +0530 IST,0
2025-03-17 01:17:42.29227152 +0530 IST,0
2025-03-17 01:17:43.292400847 +0530 IST,0
2025-03-17 01:17:44.292079973 +0530 IST,0
2025-03-17 01:17:45.292250353 +0530 IST,0
2025-03-17 01:17:46.292009999 +0530 IST,0
2025-03-17 01:17:47.292572267 +0530 IST,0
2025-03-17 01:17:48.292337832 +0530 IST,0
2025-03-17 01:17:49.292467189 +0530 IST,0
2025-03-17 01:17:50.292655183 +0530 IST,0
2025-03-17 01:17:51.29221833 +0530 IST,0
2025-03-17 01:17:52.292259383 +0530 IST,0
2025-03-17 01:17:53.292638799 +0530 IST,0
2025-03-17 01:17:54.292210924 +0530 IST,0
2025-03-17 01:17:55.292425443 +0530 IST,0
2025-03-17 01:17:56.292235773 +0530 IST,0
2025-03-17 01:17:57.29225131 +0530 IST,0
2025-03-17 01:17:58.292207952 +0530 IST,0
2025-03-17 01:18:00.292165481 +0530 IST,0
2025-03-17 01:18:01.292255151 +0530 IST,0
2025-03-17 01:18:02.292174741 +0530 IST,0
2025-03-17 01:18:03.292380285 +0530 IST,0
2025-03-17 01:18:04.292232513 +0530 IST,0
2025-03-17 01:18:05.292722534 +0530 IST,0
2025-03-17 01:18:06.292602592 +0530 IST,0
2025-03-17 01:18:07.292352461 +0530 IST,0
2025-03-17 01:18:08.292454864 +0530 IST,0
2025-03-17 01:18:09.292231097 +0530 IST,0
2025-03-17 01:18:10.292377238 +0530 IST,0
2025-03-17 01:18:11.292312134 +0530 IST,0
2025-03-17 01:18:12.292462815 +0530 IST,0
2025-03-17 01:18:13.292341417 +0530 IST,0
2025-03-17 01:18:14.292407526 +0530 IST,0
2025-03-17 01:18:15.292275691 +0530 IST,0
2025-03-17 01:18:16.292539873 +0530 IST,0
2025-03-17 01:18:17.292244624 +0530 IST,0
2025-03-17 01:18:18.292328508 +0530 IST,0
2025-03-17 01:18:19.292170112 +0530 IST,0
2025-03-17 01:18:20.292287022 +0530 IST,0
2025-03-17 01:18:21.292171157 +0530 IST,0
2025-03-17 01:18:22.292547214 +0530 IST,0
2025-03-17 01:18:23.292468878 +0530 IST,0
2025-03-17 01:18:24.292125297 +0530 IST,0
2025-03-17 01:18:25.292110509 +0530 IST,0
2025-03-17 01:18:26.292399683 +0530 IST,0
2025-03-17 01:18:27.292080279 +0530 IST,0
2025-03-17 01:18:28.29247106 +0530 IST,0
2025-03-17 01:18:29.292172184 +0530 IST,0
2025-03-17 01:18:30.292100419 +0530 IST,0
2025-03-17 01:18:31.292120697 +0530 IST,0
2025-03-17 01:18:32.292516508 +0530 IST,0
2025-03-17 01:18:33.292593207 +0530 IST,0
2025-03-17 01:18:34.29242569 +0530 IST,0
2025-03-17 01:18:35.292163013 +0530 IST,0
2025-03-17 01:18:36.29232282 +0530 IST,0
2025-03-17 01:18:37.292213322 +0530 IST,0
2025-03-17 01:18:38.292245034 +0530 IST,0
2025-03-17 01:18:39.292112521 +0530 IST,0
2025-03-17 01:18:40.292452415 +0530 IST,0
2025-03-17 01:18:41.292287994 +0530 IST,0
2025-03-17 01:18:42.292245429 +0530 IST,0
2025-03-17 01:18:43.292520398 +0530 IST,0
2025-03-17 01:18:44.292400683 +0530 IST,0
2025-03-17 01:18:45.292309 +0530 IST,0
2025-03-17 01:18:46.292122315 +0530 IST,0
2025-03-17 01:18:47.292239916 +0530 IST,0
2025-03-17 01:18:48.292520839 +0530 IST,0
2025-03-17 01:18:49.292367055 +0530 IST,0
2025-03-17 01:18:50.319113763 +0530 IST,0
2025-03-17 01:18:51.292114394 +0530 IST,0
2025-03-17 01:18:52.292197575 +0530 IST,0
2025-03-17 01:18:53.292168037 +0530 IST,0
2025-03-17 01:18:54.292492363 +0530 IST,0
2025-03-17 01:18:55.292105235 +0530 IST,0
2025-03-17 01:18:56.29219381 +0530 IST,0
2025-03-17 01:18:57.292363507 +0530 IST,0
2025-03-17 01:18:58.292258999 +0530 IST,0
2025-03-17 01:18:59.292514777 +0530 IST,0
2025-03-17 01:19:00.292197942 +0530 IST,0
2025-03-17 01:19:01.292447853 +0530 IST,0
2025-03-17 01:19:02.292264079 +0530 IST,0
2025-03-17 01:19:03.292239883 +0530 IST,0
2025-03-17 01:19:04.292377714 +0530 IST,0
2025-03-17 01:19:05.292364151 +0530 IST,0
2025-03-17 01:19:06.292390964 +0530 IST,0
2025-03-17 01:19:07.292475 +0530 IST,0
2025-03-17 01:19:08.292316036 +0530 IST,0
2025-03-17 01:19:09.292277145 +0530 IST,0
2025-03-17 01:19:10.292137783 +0530 IST,0
2025-03-17 01:19:11.292494589 +0530 IST,0
2025-03-17 01:19:12.292460504 +0530 IST,0
2025-03-17 01:19:13.293442963 +0530 IST,0
2025-03-17 01:19:14.292221945 +0530 IST,0
2025-03-17 01:19:15.292347212 +0530 IST,0
2025-03-17 01:19:16.292425985 +0530 IST,0
2025-03-17 01:19:17.292246027 +0530 IST,0
2025-03-17 01:19:18.292467997 +0530 IST,0
2025-03-17 01:19:19.292193788 +0530 IST,0
2025-03-17 01:19:20.292181777 +0530 IST,0
2025-03-17 01:19:21.292386089 +0530 IST,0
2025-03-17 01:19:22.292240743 +0530 IST,0
2025-03-17 01:19:25.292112664 +0530 IST,0
2025-03-17 01:19:26.292334543 +0530 IST,0
2025-03-17 01:19:27.292454019 +0530 IST,0
2025-03-17 01:19:28.292156748 +0530 IST,0
2025-03-17 01:19:29.292232244 +0530 IST,0
2025-03-17 01:19:30.29221662 +0530 IST,0
2025-03-17 01:19:31.292163113 +0530 IST,0
2025-03-17 01:19:32.292387577 +0530 IST,0
2025-03-17 01:19:33.292369942 +0530 IST,0
2025-03-17 01:19:34.292324432 +0530 IST,0
2025-03-17 01:19:35.292189052 +0530 IST,0
2025-03-17 01:19:36.292327833 +0530 IST,0
2025-03-17 01:19:37.29224832 +0530 IST,0
2025-03-17 01:19:38.292340135 +0530 IST,0
2025-03-17 01:19:39.292448206 +0530 IST,0
2025-03-17 01:19:40.292169061 +0530 IST,0
2025-03-17 01:19:41.292181414 +0530 IST,0
2025-03-17 01:19:42.292307704 +0530 IST,0
2025-03-17 01:19:43.292365528 +0530 IST,0
2025-03-17 01:19:44.292344638 +0530 IST,0
2025-03-17 01:19:45.292227161 +0530 IST,0
2025-03-17 01:19:46.292836727 +0530 IST,0
2025-03-17 01:19:47.29220437 +0530 IST,0
2025-03-17 01:19:48.292279321 +0530 IST,0
2025-03-17 01:19:49.292656451 +0530 IST,0
2025-03-17 01:19:50.2926948 +0530 IST,0
2025-03-17 01:19:51.292440574 +0530 IST,0
2025-03-17 01:19:52.292508767 +0530 IST,0
2025-03-17 01:19:53.292502958 +0530 IST,0
2025-03-17 01:19:54.29262369 +0530 IST,0
2025-03-17 01:19:55.292370489 +0530 IST,0
2025-03-17 01:19:56.292125711 +0530 IST,0
2025-03-17 01:19:57.292187772 +0530 IST,0
2025-03-17 01:19:58.292432451 +0530 IST,0
2025-03-17 01:19:59.292530307 +0530 IST,0
2025-03-17 01:20:00.29235744 +0530 IST,0
2025-03-17 01:20:01.292456291 +0530 IST,0
2025-03-17 01:20:02.29196933 +0530 IST,0
2025-03-17 01:20:03.292317558 +0530 IST,0
2025-03-17 01:20:04.292290947 +0530 IST,0
2025-03-17 01:20:05.292152453 +0530 IST,0
2025-03-17 01:20:06.292644675 +0530 IST,0
2025-03-17 01:20:07.292367749 +0530 IST,0
2025-03-17 01:20:08.29229352 +0530 IST,0
2025-03-17 01:20:09.29248993 +0530 IST,0
2025-03-17 01:20:10.292220563 +0530 IST,0
2025-03-17 01:20:11.292361065 +0530 IST,0
2025-03-17 01:20:12.292324889 +0530 IST,0
2025-03-17 01:20:13.292311935 +0530 IST,0
2025-03-17 01:20:14.292708523 +0530 IST,0
2025-03-17 01:20:15.292300808 +0530 IST,0
2025-03-17 01:20:16.292268965 +0530 IST,0
2025-03-17 01:20:17.29215155 +0530 IST,0
2025-03-17 01:20:18.292395021 +0530 IST,0
2025-03-17 01:20:19.292081316 +0530 IST,0
2025-03-17 01:20:20.292223535 +0530 IST,0
2025-03-17 01:20:21.292313203 +0530 IST,0
2025-03-17 01:20:22.292523814 +0530 IST,0
2025-03-17 01:20:23.292518938 +0530 IST,0
2025-03-17 01:20:24.292716119 +0530 IST,0
2025-03-17 01:20:25.292075692 +0530 IST,0
2025-03-17 01:20:26.292411039 +0530 IST,0
2025-03-17 01:20:27.29210186 +0530 IST,0
2025-03-17 01:20:28.292388501 +0530 IST,0
2025-03-17 01:20:29.29217383 +0530 IST,0
2025-03-17 01:20:30.292298344 +0530 IST,0
2025-03-17 01:20:31.292064294 +0530 IST,0
2025-03-17 01:20:32.292446119 +0530 IST,0
2025-03-17 01:20:33.292295105 +0530 IST,0
2025-03-17 01:20:34.293889337 +0530 IST,0
2025-03-17 01:20:35.29219885 +0530 IST,0
2025-03-17 01:20:36.292473838 +0530 IST,0
2025-03-17 01:20:37.292578395 +0530 IST,0
2025-03-17 01:20:38.292422686 +0530 IST,0
2025-03-17 01:20:39.292608861 +0530 IST,0
2025-03-17 01:20:40.292570819 +0530 IST,0
2025-03-17 01:20:41.292476023 +0530 IST,1
2025-03-17 01:20:42.29235128 +0530 IST,0
2025-03-17 01:20:43.292076587 +0530 IST,0
2025-03-17 01:20:44.29231773 +0530 IST,0
2025-03-17 01:20:45.29221384 +0530 IST,0
2025-03-17 01:20:46.292854551 +0530 IST,0
2025-03-17 01:20:47.292490859 +0530 IST,0
2025-03-17 01:20:48.29228236 +0530 IST,0
2025-03-17 01:20:49.292298581 +0530 IST,0
2025-03-17 01:20:50.292141887 +0530 IST,0
2025-03-17 01:20:51.292187494 +0530 IST,0
2025-03-17 01:20:52.292389953 +0530 IST,0
2025-03-17 01:20:53.292496327 +0530 IST,1
2025-03-17 01:20:54.29227607 +0530 IST,0
2025-03-17 01:20:55.292066213 +0530 IST,0
2025-03-17 01:20:56.292102014 +0530 IST,0
2025-03-17 01:20:57.292183385 +0530 IST,0
2025-03-17 01:20:58.29220583 +0530 IST,0
2025-03-17 01:20:59.292179594 +0530 IST,0
2025-03-17 01:21:00.292221352 +0530 IST,0
2025-03-17 01:21:01.292069065 +0530 IST,0
2025-03-17 01:21:02.292169908 +0530 IST,0
2025-03-17 01:21:03.291986771 +0530 IST,0
2025-03-17 01:21:04.292478403 +0530 IST,0
2025-03-17 01:21:05.292289352 +0530 IST,0
2025-03-17 01:21:06.292233662 +0530 IST,0
2025-03-17 01:21:07.292343353 +0530 IST,0
2025-03-17 01:21:08.294171773 +0530 IST,0
2025-03-17 01:21:09.292120386 +0530 IST,0
2025-03-17 01:21:10.29217339 +0530 IST,0
2025-03-17 01:21:11.29247417 +0530 IST,0
2025-03-17 01:21:12.292333125 +0530 IST,0
2025-03-17 01:21:13.292243531 +0530 IST,0
2025-03-17 01:21:14.292384333 +0530 IST,0
2025-03-17 01:21:15.292273764 +0530 IST,0
2025-03-17 01:21:16.292212658 +0530 IST,0
2025-03-17 01:21:17.292096941 +0530 IST,0
2025-03-17 01:21:18.292182155 +0530 IST,0
2025-03-17 01:21:19.292054235 +0530 IST,0
2025-03-17 01:21:20.292439769 +0530 IST,0
2025-03-17 01:21:21.292136267 +0530 IST,0
2025-03-17 01:21:22.292263532 +0530 IST,0
2025-03-17 01:21:23.292273922 +0530 IST,0
2025-03-17 01:21:24.292627072 +0530 IST,1
2025-03-17 01:21:25.292476779 +0530 IST,0
2025-03-17 01:21:26.292521602 +0530 IST,0
2025-03-17 01:21:27.298921772 +0530 IST,0
2025-03-17 01:21:28.292263152 +0530 IST,0
2025-03-17 01:21:29.292292715 +0530 IST,0
2025-03-17 01:21:30.292151081 +0530 IST,0
2025-03-17 01:21:31.292285567 +0530 IST,0
2025-03-17 01:21:32.292164023 +0530 IST,0
2025-03-17 01:21:33.292174796 +0530 IST,0
2025-03-17 01:21:34.2922214 +0530 IST,0
2025-03-17 01:21:35.292318425 +0530 IST,0
2025-03-17 01:21:36.292243613 +0530 IST,0
2025-03-17 01:21:37.292321487 +0530 IST,0
2025-03-17 01:21:38.292576958 +0530 IST,0
2025-03-17 01:21:39.292293381 +0530 IST,0
2025-03-17 01:21:40.292200037 +0530 IST,0
2025-03-17 01:21:41.292251789 +0530 IST,0
2025-03-17 01:21:42.292376612 +0530 IST,0
2025-03-17 01:21:43.292234203 +0530 IST,0
2025-03-17 01:21:44.292188448 +0530 IST,0
2025-03-17 01:21:45.292251558 +0530 IST,0
2025-03-17 01:21:46.292292347 +0530 IST,0
2025-03-17 01:21:47.292480147 +0530 IST,0
2025-03-17 01:21:48.292382928 +0530 IST,0
2025-03-17 01:21:49.292143752 +0530 IST,0
2025-03-17 01:21:50.292340261 +0530 IST,0
2025-03-17 01:21:51.292076804 +0530 IST,0
2025-03-17 01:21:52.292178561 +0530 IST,0
2025-03-17 01:21:53.292382078 +0530 IST,0
2025-03-17 01:21:54.292194291 +0530 IST,0
2025-03-17 01:21:55.292221613 +0530 IST,0
2025-03-17 01:21:56.29214462 +0530 IST,0
2025-03-17 01:21:57.292204841 +0530 IST,0
2025-03-17 01:21:58.292163969 +0530 IST,0
2025-03-17 01:21:59.292004638 +0530 IST,0
2025-03-17 01:22:00.292758675 +0530 IST,0
2025-03-17 01:22:01.292399321 +0530 IST,0
2025-03-17 01:22:02.292309705 +0530 IST,0
2025-03-17 01:22:03.292694723 +0530 IST,0
2025-03-17 01:22:04.292202978 +0530 IST,0
2025-03-17 01:22:05.292065973 +0530 IST,0
2025-03-17 01:22:06.292312333 +0530 IST,0
2025-03-17 01:22:07.292510997 +0530 IST,0
2025-03-17 01:22:08.292266715 +0530 IST,0
2025-03-17 01:22:09.292269115 +0530 IST,0
2025-03-17 01:22:10.292264827 +0530 IST,0
2025-03-17 01:22:11.292150111 +0530 IST,0
2025-03-17 01:22:12.292319744 +0530 IST,0
2025-03-17 01:22:13.292597803 +0530 IST,0
2025-03-17 01:22:14.292177112 +0530 IST,0
2025-03-17 01:22:15.292307225 +0530 IST,0
2025-03-17 01:22:16.292567844 +0530 IST,0
2025-03-17 01:22:17.292130658 +0530 IST,0
2025-03-17 01:22:18.29204553 +0530 IST,0
2025-03-17 01:22:19.292034926 +0530 IST,0
2025-03-17 01:22:20.292450145 +0530 IST,0
2025-03-17 01:22:21.292325484 +0530 IST,0
2025-03-17 01:22:22.292246059 +0530 IST,0
2025-03-17 01:22:23.292267376 +0530 IST,0
2025-03-17 01:22:24.292087557 +0530 IST,0
2025-03-17 01:22:25.292143605 +0530 IST,0
2025-03-17 01:22:26.292593474 +0530 IST,0
2025-03-17 01:22:27.292181604 +0530 IST,0
2025-03-17 01:22:28.292336627 +0530 IST,0
2025-03-17 01:22:29.299884658 +0530 IST,0
2025-03-17 01:22:30.292224519 +0530 IST,0
2025-03-17 01:22:31.29221103 +0530 IST,0
2025-03-17 01:22:32.292261239 +0530 IST,0
2025-03-17 01:22:33.292116546 +0530 IST,0
2025-03-17 01:22:34.292309493 +0530 IST,0
2025-03-17 01:22:35.292278819 +0530 IST,0
2025-03-17 01:22:36.292225992 +0530 IST,0
2025-03-17 01:22:37.292770792 +0530 IST,0
2025-03-17 01:22:38.292483674 +0530 IST,0
2025-03-17 01:22:39.292352061 +0530 IST,0
2025-03-17 01:22:40.292280253 +0530 IST,3
2025-03-17 01:22:41.292231204 +0530 IST,3
2025-03-17 01:22:42.292296913 +0530 IST,3
2025-03-17 01:22:43.292348956 +0530 IST,3
2025-03-17 01:22:44.29248311 +0530 IST,3
2025-03-17 01:22:45.292334768 +0530 IST,3
2025-03-17 01:22:46.292171144 +0530 IST,3
2025-03-17 01:22:47.292081068 +0530 IST,3
2025-03-17 01:22:48.292175542 +0530 IST,3
2025-03-17 01:22:49.292183926 +0530 IST,3
2025-03-17 01:22:50.292410285 +0530 IST,0
2025-03-17 01:22:51.292109941 +0530 IST,0
2025-03-17 01:22:52.29211802 +0530 IST,0
2025-03-17 01:22:53.292351456 +0530 IST,0
2025-03-17 01:22:54.292349022 +0530 IST,0
2025-03-17 01:22:55.292381461 +0530 IST,0
2025-03-17 01:22:56.292288137 +0530 IST,0
2025-03-17 01:22:57.292100298 +0530 IST,0
2025-03-17 01:22:58.292193127 +0530 IST,0
2025-03-17 01:22:59.292227048 +0530 IST,0
2025-03-17 01:23:00.29241507 +0530 IST,0
2025-03-17 01:23:01.292258616 +0530 IST,0
2025-03-17 01:23:02.292274081 +0530 IST,0
2025-03-17 01:23:03.292571094 +0530 IST,0
2025-03-17 01:23:04.292157561 +0530 IST,0
2025-03-17 01:23:05.292189513 +0530 IST,0
2025-03-17 01:23:06.292717068 +0530 IST,0
2025-03-17 01:23:07.29224246 +0530 IST,0
2025-03-17 01:23:08.292223519 +0530 IST,0
2025-03-17 01:23:09.292396839 +0530 IST,0
2025-03-17 01:23:10.292258231 +0530 IST,0
2025-03-17 01:23:11.29204355 +0530 IST,0
2025-03-17 01:23:12.292150674 +0530 IST,0
2025-03-17 01:23:13.292217046 +0530 IST,0
2025-03-17 01:23:14.29212741 +0530 IST,0
2025-03-17 01:23:15.292527029 +0530 IST,0
2025-03-17 01:23:16.292168091 +0530 IST,0
2025-03-17 01:23:17.292167889 +0530 IST,0
2025-03-17 01:23:18.292274388 +0530 IST,0
2025-03-17 01:23:19.292186358 +0530 IST,0
2025-03-17 01:23:20.292076486 +0530 IST,0
2025-03-17 01:23:21.292091544 +0530 IST,0
2025-03-17 01:23:22.292189415 +0530 IST,0
2025-03-17 01:23:23.29249133 +0530 IST,0
2025-03-17 01:23:24.292423229 +0530 IST,0
2025-03-17 01:23:25.292447399 +0530 IST,0
2025-03-17 01:23:26.292398128 +0530 IST,0
2025-03-17 01:23:27.292072938 +0530 IST,0
2025-03-17 01:23:28.292576398 +0530 IST,0
2025-03-17 01:23:29.292624191 +0530 IST,0
2025-03-17 01:23:30.292504462 +0530 IST,0
2025-03-17 01:23:31.29236428 +0530 IST,0
2025-03-17 01:23:32.292631332 +0530 IST,0
2025-03-17 01:23:33.292191189 +0530 IST,0
2025-03-17 01:23:34.292247588 +0530 IST,0
2025-03-17 01:23:35.292504033 +0530 IST,0
2025-03-17 01:23:36.292291485 +0530 IST,0
2025-03-17 01:23:37.29239185 +0530 IST,0
2025-03-17 01:23:38.292593529 +0530 IST,0
2025-03-17 01:23:39.292324684 +0530 IST,0
2025-03-17 01:23:40.292233961 +0530 IST,0
2025-03-17 01:23:41.291965436 +0530 IST,0
2025-03-17 01:23:42.291975753 +0530 IST,0
2025-03-17 01:23:43.292585149 +0530 IST,0
2025-03-17 01:23:44.292121457 +0530 IST,0
2025-03-17 01:23:45.292465636 +0530 IST,0
2025-03-17 01:23:46.29229639 +0530 IST,0
2025-03-17 01:23:47.292223269 +0530 IST,0
2025-03-17 01:23:48.292272163 +0530 IST,0
2025-03-17 01:23:49.292241412 +0530 IST,0
2025-03-17 01:23:50.292517646 +0530 IST,0
2025-03-17 01:23:51.292096633 +0530 IST,0
2025-03-17 01:23:52.292272526 +0530 IST,0
2025-03-17 01:23:53.292040263 +0530 IST,0
2025-03-17 01:23:54.292243386 +0530 IST,0
2025-03-17 01:23:55.292230504 +0530 IST,0
2025-03-17 01:23:56.29214748 +0530 IST,0
2025-03-17 01:23:57.29207937 +0530 IST,0
2025-03-17 01:23:58.2922885 +0530 IST,0
2025-03-17 01:23:59.292248484 +0530 IST,0
2025-03-17 01:24:00.29257391 +0530 IST,0
2025-03-17 01:24:01.292417757 +0530 IST,0
2025-03-17 01:24:02.292121047 +0530 IST,0
2025-03-17 01:24:03.292433114 +0530 IST,0
2025-03-17 01:24:04.292118265 +0530 IST,0
2025-03-17 01:24:05.29218428 +0530 IST,0
2025-03-17 01:24:06.292211117 +0530 IST,0
2025-03-17 01:24:07.292347714 +0530 IST,0
2025-03-17 01:24:08.292022396 +0530 IST,0
2025-03-17 01:24:09.292501552 +0530 IST,0
2025-03-17 01:24:10.29219481 +0530 IST,0
2025-03-17 01:24:11.292504555 +0530 IST,0
2025-03-17 01:24:12.292392154 +0530 IST,0
2025-03-17 01:24:13.306738284 +0530 IST,0
2025-03-17 01:24:14.29226991 +0530 IST,0
2025-03-17 01:24:15.292173144 +0530 IST,0
2025-03-17 01:24:16.29203598 +0530 IST,0
2025-03-17 01:24:17.292108002 +0530 IST,0
2025-03-17 01:24:18.292129304 +0530 IST,0
2025-03-17 01:24:19.292532701 +0530 IST,0
2025-03-17 01:24:20.292352235 +0530 IST,0
2025-03-17 01:24:21.29234064 +0530 IST,0
2025-03-17 01:24:22.292270728 +0530 IST,0
2025-03-17 01:24:23.292371228 +0530 IST,0
2025-03-17 01:24:24.292241172 +0530 IST,0
2025-03-17 01:24:25.29219851 +0530 IST,0
2025-03-17 01:24:26.292344663 +0530 IST,0
2025-03-17 01:24:27.292140541 +0530 IST,0
2025-03-17 01:24:28.292492984 +0530 IST,0
2025-03-17 01:24:29.2921798 +0530 IST,0
2025-03-17 01:24:30.292282484 +0530 IST,0
2025-03-17 01:24:31.292194584 +0530 IST,0
2025-03-17 01:24:32.292151984 +0530 IST,0
2025-03-17 01:24:33.292567789 +0530 IST,0
2025-03-17 01:24:34.292349117 +0530 IST,0
2025-03-17 01:24:35.292495586 +0530 IST,0
2025-03-17 01:24:36.294094958 +0530 IST,0
2025-03-17 01:24:37.292109466 +0530 IST,0
2025-03-17 01:24:38.292214389 +0530 IST,0
2025-03-17 01:24:39.292225796 +0530 IST,0
2025-03-17 01:24:40.292110321 +0530 IST,0
2025-03-17 01:24:41.292462779 +0530 IST,0
2025-03-17 01:24:42.292644249 +0530 IST,0
2025-03-17 01:24:43.292184417 +0530 IST,0
2025-03-17 01:24:44.292079492 +0530 IST,0
2025-03-17 01:24:45.292172036 +0530 IST,0
2025-03-17 01:24:46.292150329 +0530 IST,0
2025-03-17 01:24:48.292201548 +0530 IST,0
2025-03-17 01:24:49.292304558 +0530 IST,0
2025-03-17 01:24:51.292154132 +0530 IST,0
2025-03-17 01:24:52.304444812 +0530 IST,0
2025-03-17 01:24:53.292658552 +0530 IST,0
2025-03-17 01:24:54.292236274 +0530 IST,0
2025-03-17 01:24:55.292314904 +0530 IST,0
2025-03-17 01:24:56.292193745 +0530 IST,0
2025-03-17 01:24:57.292208391 +0530 IST,0
2025-03-17 01:24:58.292251439 +0530 IST,0
2025-03-17 01:24:59.292241996 +0530 IST,0
2025-03-17 01:25:00.292040531 +0530 IST,0
2025-03-17 01:25:01.292370531 +0530 IST,0
2025-03-17 01:25:02.292357422 +0530 IST,0
2025-03-17 01:25:03.292420534 +0530 IST,0
2025-03-17 01:25:04.292621048 +0530 IST,0
2025-03-17 01:25:05.292249595 +0530 IST,0
2025-03-17 01:25:06.292370389 +0530 IST,0
2025-03-17 01:25:07.292403845 +0530 IST,0
2025-03-17 01:25:08.292355585 +0530 IST,0
2025-03-17 01:25:09.292018504 +0530 IST,0
2025-03-17 01:25:10.29263702 +0530 IST,0
2025-03-17 01:25:11.292367989 +0530 IST,0
2025-03-17 01:25:12.292357898 +0530 IST,0
2025-03-17 01:25:13.292471726 +0530 IST,0
2025-03-17 01:25:14.292411744 +0530 IST,0
2025-03-17 01:25:15.292226447 +0530 IST,0
2025-03-17 01:25:16.292150219 +0530 IST,0
2025-03-17 01:25:17.292616229 +0530 IST,0
2025-03-17 01:25:18.292278853 +0530 IST,0
2025-03-17 01:25:19.292301441 +0530 IST,0
2025-03-17 01:25:20.29247404 +0530 IST,0
2025-03-17 01:25:21.292435455 +0530 IST,0
2025-03-17 01:25:22.292201852 +0530 IST,0
2025-03-17 01:25:23.292514888 +0530 IST,0
2025-03-17 01:25:24.292276578 +0530 IST,0
2025-03-17 01:25:25.292122163 +0530 IST,0
2025-03-17 01:25:26.292344045 +0530 IST,0
2025-03-17 01:25:27.292563293 +0530 IST,0
2025-03-17 01:25:28.292188484 +0530 IST,0
2025-03-17 01:25:29.292234453 +0530 IST,0
2025-03-17 01:25:30.292184522 +0530 IST,0
2025-03-17 01:25:31.292281942 +0530 IST,0
2025-03-17 01:25:32.292352843 +0530 IST,0
2025-03-17 01:25:33.292287936 +0530 IST,0
2025-03-17 01:25:34.29243162 +0530 IST,0
2025-03-17 01:25:35.292187275 +0530 IST,0
2025-03-17 01:25:36.29211747 +0530 IST,0
2025-03-17 01:25:37.292386945 +0530 IST,0
2025-03-17 01:25:38.292232064 +0530 IST,0
2025-03-17 01:25:39.292398935 +0530 IST,0
2025-03-17 01:25:40.292533852 +0530 IST,0
2025-03-17 01:25:41.292296651 +0530 IST,0
2025-03-17 01:25:42.292543327 +0530 IST,0
2025-03-17 01:25:43.292327546 +0530 IST,0
2025-03-17 01:25:44.292535748 +0530 IST,0
2025-03-17 01:25:45.292096849 +0530 IST,0
2025-03-17 01:25:46.292251828 +0530 IST,0
2025-03-17 01:25:47.292071277 +0530 IST,0
2025-03-17 01:25:49.292507436 +0530 IST,0
2025-03-17 01:25:50.292270613 +0530 IST,0
2025-03-17 01:25:51.292149663 +0530 IST,0
2025-03-17 01:25:52.292681591 +0530 IST,0
2025-03-17 01:25:53.292225414 +0530 IST,0
2025-03-17 01:25:54.292257331 +0530 IST,0
2025-03-17 01:25:55.292260263 +0530 IST,0
2025-03-17 01:25:56.292174898 +0530 IST,0
2025-03-17 01:25:57.292427722 +0530 IST,0
2025-03-17 01:25:58.292368633 +0530 IST,0
2025-03-17 01:25:59.292587046 +0530 IST,0
2025-03-17 01:26:00.29233976 +0530 IST,0
2025-03-17 01:26:01.292467631 +0530 IST,0
2025-03-17 01:26:02.292389901 +0530 IST,0
2025-03-17 01:26:03.292547721 +0530 IST,0
2025-03-17 01:26:04.292331978 +0530 IST,0
2025-03-17 01:26:05.292355472 +0530 IST,0
2025-03-17 01:26:06.292174741 +0530 IST,0
2025-03-17 01:26:07.292417213 +0530 IST,0
2025-03-17 01:26:08.327979108 +0530 IST,0
2025-03-17 01:26:09.292167808 +0530 IST,0
2025-03-17 01:26:10.292498297 +0530 IST,0
2025-03-17 01:26:11.292470641 +0530 IST,0
